iter	Passed	Remaining
4771	516993	133040
4772	517092	132929
4773	517190	132818
4774	517291	132708
4775	517410	132602
4776	517511	132492
4777	517609	132381
4778	517742	132279
4779	517863	132174
4780	517981	132068
4781	518078	131957
4782	518184	131848
4783	518287	131738
4784	518383	131627
4785	518520	131526
4786	518642	131421
4787	518740	131310
4788	518872	131207
4789	518970	131097
4790	519072	130986
4791	519187	130880
4792	519307	130774
4793	519405	130663
4794	519505	130553
4795	519631	130449
4796	519768	130348
4797	519894	130244
4798	519993	130133
4799	520096	130024
4800	520197	129913
4801	520296	129803
4802	520403	129694
4803	520505	129584
4804	520604	129473
4805	520704	129363
4806	520844	129263
4807	520942	129152
4808	521061	129046
4809	521163	128936
4810	521285	128831
4811	521383	128720
4812	521505	128615
4813	521639	128513
4814	521739	128403
4815	521860	128297
4816	521977	128191
4817	522100	128086
4818	522199	127976
4819	522304	127867
4820	522400	127755
4821	522536	127654
4822	522632	127542
4823	522732	127432
4824	522849	127326
4825	522947	127215
4826	523043	127103
4827	523141	126992
4828	523252	126885
4829	523352	126774
4830	523470	126668
4831	523628	126572
4832	523733	126463
4833	523867	126361
4834	523965	126250
4835	524080	126143
4836	524198	126037
4837	524296	125926
4838	524433	125824
4839	524529	125713
4840	524631	125603
4841	524749	125497
4842	524867	125391
4843	524998	125288
4844	525093	125176
4845	525196	125067
4846	525293	124956
4847	525412	124850
4848	525508	124739
4849	525604	124627
4850	525704	124517
4851	525826	124412
4852	525928	124302
4853	526047	124196
4854	526149	124086
4855	526264	123980
4856	526402	123878
4857	526500	123767
4858	526622	123662
4859	526761	123561
4860	526876	123454
4861	526990	123347
4862	527089	123236
4863	527189	123126
4864	527286	123015
4865	527406	122909
4866	527529	122804
4867	527671	122704
4868	527788	122597
4869	527891	122488
4870	527992	122378
4871	528092	122267
4872	528189	122156
4873	528329	122055
4874	528428	121945
4875	528532	121835
4876	528647	121728
4877	528784	121626
4878	528903	121521
4879	529006	121411
4880	529107	121301
4881	529252	121201
4882	529374	121095
4883	529496	120990
4884	529601	120881
4885	529705	120771
4886	529806	120661
4887	529901	120550
4888	529998	120439
4889	530099	120329
4890	530219	120223
4891	530341	120118
4892	530455	120011
4893	530554	119900
4894	530670	119793
4895	530787	119687
4896	530885	119576
4897	530984	119466
4898	531082	119355
4899	531183	119245
4900	531289	119136
4901	531410	119030
4902	531507	118919
4903	531627	118814
4904	531741	118706
4905	531840	118596
4906	531967	118492
4907	532100	118389
4908	532234	118286
4909	532372	118184
4910	532491	118078
4911	532603	117970
4912	532705	117860
4913	532804	117750
4914	532902	117639
4915	533001	117529
4916	533115	117422
4917	533238	117316
4918	533339	117206
4919	533454	117099
4920	533557	116990
4921	533690	116887
4922	533792	116777
4923	533917	116672
4924	534020	116562
4925	534125	116453
4926	534265	116352
4927	534364	116241
4928	534463	116131
4929	534566	116021
4930	534690	115916
4931	534787	115805
4932	534900	115698
4933	534999	115587
4934	535099	115477
4935	535216	115370
4936	535310	115259
4937	535411	115149
4938	535510	115038
4939	535610	114928
4940	535712	114818
4941	535831	114712
4942	535935	114603
4943	536054	114497
4944	536178	114392
4945	536299	114286
4946	536401	114176
4947	536505	114066
4948	536621	113960
4949	536740	113854
4950	536845	113744
4951	536948	113635
4952	537045	113524
4953	537166	113418
4954	537289	113313
4955	537412	113207
4956	537527	113100
4957	537624	112990
4958	537723	112879
4959	537824	112769
4960	537921	112658
4961	538062	112557
4962	538165	112447
4963	538264	112337
4964	538364	112227
4965	538467	112117
4966	538572	112008
4967	538672	111898
4968	538772	111787
4969	538869	111677
4970	539007	111574
4971	539105	111464
4972	539225	111358
4973	539324	111247
4974	539436	111140
4975	539536	111030
4976	539633	110919
4977	539752	110813
4978	539851	110702
4979	539947	110591
4980	540047	110481
4981	540168	110375
4982	540283	110268
4983	540403	110162
4984	540501	110051
4985	540619	109945
4986	540717	109834
4987	540813	109723
4988	540932	109617
4989	541067	109514
4990	541171	109405
4991	541305	109302
4992	541424	109195
4993	541523	109085
4994	541621	108974
4995	541757	108871
4996	541879	108766
4997	542017	108663
4998	542140	108558
4999	542246	108449
5000	542385	108346
5001	542527	108245
5002	542629	108135
5003	542754	108030
5004	542862	107921
5005	542965	107812
5006	543070	107703
5007	543192	107597
5008	543308	107490
5009	543411	107380
5010	543545	107277
5011	543675	107173
5012	543814	107070
5013	543910	106959
5014	544009	106849
5015	544128	106742
5016	544244	106635
5017	544364	106529
5018	544479	106422
5019	544583	106313
5020	544705	106207
5021	544802	106096
5022	544899	105985
5023	544998	105875
5024	545096	105764
5025	545192	105654
5026	545324	105550
5027	545422	105439
5028	545544	105333
5029	545644	105223
5030	545780	105120
5031	545900	105014
5032	545999	104903
5033	546099	104793
5034	546201	104684
5035	546299	104573
5036	546419	104467
5037	546520	104357
5038	546638	104250
5039	546756	104144
5040	546851	104032
5041	546981	103928
5042	547084	103819
5043	547180	103708
5044	547278	103597
5045	547399	103491
5046	547527	103386
5047	547626	103276
5048	547741	103169
5049	547873	103065
5050	547974	102955
5051	548070	102844
5052	548167	102733
5053	548263	102623
5054	548377	102515
5055	548476	102405
5056	548591	102298
5057	548711	102191
5058	548809	102081
5059	548908	101971
5060	549031	101865
5061	549157	101760
5062	549262	101650
5063	549362	101540
5064	549459	101430
5065	549562	101320
5066	549660	101210
5067	549756	101099
5068	549875	100993
5069	549975	100883
5070	550111	100779
5071	550228	100672
5072	550330	100562
5073	550455	100457
5074	550558	100348
5075	550657	100237
5076	550755	100127
5077	550854	100017
5078	550953	99907
5079	551050	99796
5080	551168	99689
5081	551268	99579
5082	551364	99469
5083	551480	99361
5084	551618	99258
5085	551717	99148
5086	551837	99042
5087	551960	98936
5088	552098	98833
5089	552197	98722
5090	552316	98616
5091	552421	98507
5092	552541	98400
5093	552665	98295
5094	552764	98184
5095	552863	98074
5096	552964	97964
5097	553084	97858
5098	553182	97748
5099	553318	97644
5100	553443	97538
5101	553581	97435
5102	553699	97328
5103	553797	97218
5104	553915	97111
5105	554012	97000
5106	554107	96890
5107	554226	96783
5108	554362	96679
5109	554485	96573
5110	554590	96464
5111	554692	96354
5112	554791	96244
5113	554892	96135
5114	554988	96024
5115	555110	95918
5116	555228	95811
5117	555344	95704
5118	555443	95593
5119	555577	95489
5120	555677	95379
5121	555775	95269
5122	555914	95166
5123	556016	95056
5124	556118	94947
5125	556236	94840
5126	556331	94729
5127	556453	94623
5128	556575	94516
5129	556675	94407
5130	556794	94300
5131	556892	94189
5132	556994	94080
5133	557112	93973
5134	557231	93866
5135	557368	93762
5136	557462	93652
5137	557561	93541
5138	557660	93431
5139	557779	93324
5140	557914	93220
5141	558018	93111
5142	558135	93004
5143	558235	92894
5144	558353	92787
5145	558456	92678
5146	558556	92568
5147	558669	92460
5148	558786	92353
5149	558899	92245
5150	559019	92138
5151	559131	92030
5152	559248	91923
5153	559346	91813
5154	559447	91703
5155	559547	91593
5156	559669	91487
5157	559766	91377
5158	559867	91267
5159	559963	91156
5160	560060	91046
5161	560175	90938
5162	560267	90827
5163	560386	90720
5164	560482	90610
5165	560581	90500
5166	560678	90390
5167	560774	90279
5168	560876	90170
5169	560989	90062
5170	561103	89954
5171	561223	89847
5172	561338	89740
5173	561438	89630
5174	561534	89519
5175	561634	89410
5176	561736	89300
5177	561833	89190
5178	561930	89079
5179	562030	88970
5180	562133	88860
5181	562251	88753
5182	562372	88647
5183	562472	88537
5184	562591	88430
5185	562691	88320
5186	562787	88210
5187	562906	88103
5188	563007	87993
5189	563126	87886
5190	563228	87777
5191	563349	87670
5192	563454	87561
5193	563557	87452
5194	563691	87347
5195	563794	87238
5196	563889	87127
5197	563988	87017
5198	564086	86907
5199	564186	86797
5200	564306	86691
5201	564428	86584
5202	564534	86475
5203	564638	86366
5204	564760	86260
5205	564879	86153
5206	564995	86045
5207	565095	85936
5208	565194	85826
5209	565289	85715
5210	565387	85605
5211	565517	85500
5212	565634	85393
5213	565734	85283
5214	565835	85173
5215	565956	85067
5216	566056	84957
5217	566175	84850
5218	566273	84740
5219	566375	84630
5220	566471	84520
5221	566588	84413
5222	566685	84302
5223	566781	84192
5224	566900	84085
5225	567000	83975
5226	567125	83869
5227	567225	83760
5228	567348	83653
5229	567487	83549
5230	567609	83443
5231	567732	83336
5232	567835	83227
5233	567937	83118
5234	568040	83008
5235	568145	82899
5236	568246	82790
5237	568353	82681
5238	568455	82571
5239	568554	82462
5240	568659	82353
5241	568758	82243
5242	568856	82133
5243	568974	82026
5244	569075	81916
5245	569194	81809
5246	569314	81702
5247	569448	81597
5248	569551	81488
5249	569653	81379
5250	569776	81272
5251	569878	81163
5252	569996	81056
5253	570095	80946
5254	570214	80839
5255	570312	80729
5256	570429	80621
5257	570547	80514
5258	570649	80405
5259	570751	80295
5260	570852	80186
5261	570948	80076
5262	571065	79968
5263	571188	79862
5264	571289	79752
5265	571389	79642
5266	571491	79533
5267	571586	79423
5268	571701	79315
5269	571798	79205
5270	571913	79097
5271	572010	78987
5272	572129	78880
5273	572230	78771
5274	572351	78664
5275	572449	78554
5276	572546	78444
5277	572647	78334
5278	572744	78224
5279	572858	78117
5280	572978	78010
5281	573092	77902
5282	573192	77792
5283	573308	77685
5284	573447	77580
5285	573628	77482
5286	573754	77376
5287	573914	77274
5288	574022	77165
5289	574143	77058
5290	574247	76949
5291	574351	76840
5292	574458	76731
5293	574565	76623
5294	574689	76516
5295	574795	76407
5296	574934	76303
5297	575032	76193
5298	575156	76086
5299	575278	75980
5300	575394	75872
5301	575491	75762
5302	575607	75654
5303	575704	75544
5304	575823	75437
5305	575927	75328
5306	576064	75223
5307	576186	75116
5308	576285	75007
5309	576405	74900
5310	576508	74790
5311	576609	74681
5312	576709	74571
5313	576810	74462
5314	576910	74352
5315	577010	74242
5316	577110	74133
5317	577208	74023
5318	577334	73916
5319	577434	73807
5320	577576	73703
5321	577674	73593
5322	577787	73485
5323	577885	73375
5324	577987	73265
5325	578087	73156
5326	578206	73049
5327	578305	72939
5328	578409	72830
5329	578525	72722
5330	578665	72618
5331	578783	72510
5332	578900	72403
5333	579018	72295
5334	579120	72186
5335	579246	72080
5336	579344	71970
5337	579463	71863
5338	579560	71753
5339	579696	71647
5340	579813	71540
5341	579911	71430
5342	580032	71323
5343	580151	71216
5344	580253	71106
5345	580352	70997
5346	580489	70891
5347	580604	70784
5348	580725	70677
5349	580827	70567
5350	580928	70458
5351	581029	70348
5352	581144	70241
5353	581243	70131
5354	581340	70021
5355	581442	69912
5356	581545	69802
5357	581647	69693
5358	581765	69586
5359	581903	69480
5360	582040	69375
5361	582143	69266
5362	582244	69157
5363	582359	69049
5364	582457	68939
5365	582555	68829
5366	582655	68720
5367	582749	68609
5368	582865	68502
5369	582985	68394
5370	583088	68285
5371	583189	68176
5372	583287	68066
5373	583387	67956
5374	583489	67847
5375	583628	67742
5376	583769	67637
5377	583891	67530
5378	583993	67421
5379	584097	67312
5380	584218	67205
5381	584361	67100
5382	584463	66991
5383	584562	66881
5384	584665	66772
5385	584769	66663
5386	584871	66553
5387	585014	66449
5388	585113	66339
5389	585215	66230
5390	585315	66120
5391	585414	66011
5392	585533	65903
5393	585674	65798
5394	585792	65691
5395	585914	65584
5396	586041	65477
5397	586165	65370
5398	586287	65263
5399	586384	65153
5400	586505	65046
5401	586606	64937
5402	586712	64828
5403	586846	64722
5404	586964	64615
5405	587063	64505
5406	587160	64395
5407	587260	64285
5408	587360	64176
5409	587461	64066
5410	587580	63959
5411	587718	63854
5412	587837	63746
5413	587937	63637
5414	588074	63531
5415	588177	63422
5416	588300	63315
5417	588439	63209
5418	588578	63104
5419	588709	62998
5420	588825	62890
5421	588921	62780
5422	589026	62671
5423	589133	62562
5424	589233	62453
5425	589332	62343
5426	589431	62234
5427	589534	62124
5428	589649	62016
5429	589750	61907
5430	589874	61800
5431	589971	61690
5432	590089	61583
5433	590189	61473
5434	590287	61363
5435	590386	61254
5436	590506	61146
5437	590603	61036
5438	590702	60927
5439	590801	60817
5440	590905	60708
5441	591006	60599
5442	591128	60492
5443	591234	60383
5444	591356	60276
5445	591477	60168
5446	591596	60061
5447	591698	59951
5448	591804	59842
5449	591904	59733
5450	592024	59626
5451	592138	59517
5452	592243	59409
5453	592345	59299
5454	592444	59190
5455	592545	59080
5456	592677	58974
5457	592796	58866
5458	592917	58759
5459	593017	58650
5460	593120	58540
5461	593219	58431
5462	593321	58322
5463	593436	58214
5464	593588	58109
5465	593714	58002
5466	593837	57895
5467	593960	57788
5468	594062	57679
5469	594183	57571
5470	594283	57462
5471	594398	57354
5472	594499	57244
5473	594599	57135
5474	594701	57026
5475	594820	56918
5476	594923	56809
5477	595039	56701
5478	595140	56592
5479	595243	56482
5480	595348	56374
5481	595482	56267
5482	595580	56158
5483	595718	56052
5484	595842	55945
5485	595944	55835
5486	596043	55726
5487	596141	55616
5488	596241	55507
5489	596362	55399
5490	596463	55290
5491	596561	55180
5492	596660	55071
5493	596780	54963
5494	596879	54854
5495	596978	54744
5496	597099	54637
5497	597222	54529
5498	597344	54422
5499	597468	54315
5500	597593	54208
5501	597715	54100
5502	597832	53992
5503	597933	53883
5504	598033	53774
5505	598141	53665
5506	598243	53556
5507	598378	53449
5508	598496	53342
5509	598598	53232
5510	598717	53125
5511	598837	53017
5512	598951	52909
5513	599053	52800
5514	599192	52694
5515	599297	52585
5516	599399	52475
5517	599500	52366
5518	599624	52259
5519	599724	52149
5520	599828	52040
5521	599928	51931
5522	600032	51822
5523	600130	51712
5524	600229	51603
5525	600366	51497
5526	600464	51387
5527	600565	51278
5528	600666	51169
5529	600789	51061
5530	600892	50952
5531	601012	50844
5532	601135	50737
5533	601257	50629
5534	601378	50522
5535	601513	50415
5536	601634	50308
5537	601730	50198
5538	601849	50090
5539	601948	49981
5540	602068	49873
5541	602188	49765
5542	602281	49655
5543	602398	49547
5544	602503	49439
5545	602607	49329
5546	602706	49220
5547	602802	49110
5548	602921	49002
5549	603040	48895
5550	603161	48787
5551	603281	48679
5552	603420	48573
5553	603540	48465
5554	603660	48358
5555	603761	48248
5556	603864	48139
5557	603964	48030
5558	604065	47921
5559	604183	47813
5560	604284	47703
5561	604386	47594
5562	604509	47487
5563	604610	47377
5564	604712	47268
5565	604835	47161
5566	604950	47052
5567	605070	46945
5568	605208	46838
5569	605369	46734
5570	605479	46625
5571	605634	46520
5572	605752	46412
5573	605898	46306
5574	606022	46198
5575	606126	46089
5576	606230	45980
5577	606335	45871
5578	606457	45764
5579	606572	45655
5580	606674	45546
5581	606797	45439
5582	606918	45331
5583	607035	45223
5584	607137	45114
5585	607278	45007
5586	607416	44901
5587	607519	44792
5588	607638	44684
5589	607740	44574
5590	607861	44467
5591	607998	44360
5592	608101	44251
5593	608202	44141
5594	608304	44032
5595	608425	43924
5596	608543	43816
5597	608643	43707
5598	608761	43599
5599	608863	43490
5600	608965	43381
5601	609066	43271
5602	609165	43162
5603	609285	43054
5604	609405	42946
5605	609523	42838
5606	609627	42729
5607	609746	42621
5608	609864	42513
5609	609987	42405
5610	610087	42296
5611	610182	42186
5612	610319	42079
5613	610418	41970
5614	610518	41861
5615	610620	41751
5616	610722	41642
5617	610840	41534
5618	610962	41426
5619	611063	41317
5620	611184	41209
5621	611305	41101
5622	611405	40992
5623	611506	40883
5624	611603	40773
5625	611729	40666
5626	611847	40557
5627	611950	40448
5628	612052	40339
5629	612151	40230
5630	612272	40122
5631	612374	40013
5632	612474	39903
5633	612575	39794
5634	612694	39686
5635	612831	39579
5636	612930	39470
5637	613048	39362
5638	613168	39254
5639	613288	39146
5640	613410	39038
5641	613534	38930
5642	613666	38823
5643	613803	38716
5644	613905	38606
5645	614009	38497
5646	614108	38388
5647	614207	38279
5648	614348	38172
5649	614471	38064
5650	614589	37956
5651	614712	37848
5652	614835	37740
5653	614955	37632
5654	615056	37523
5655	615157	37414
5656	615258	37304
5657	615380	37196
5658	615503	37089
5659	615606	36979
5660	615712	36870
5661	615808	36761
5662	615907	36652
5663	616006	36542
5664	616115	36433
5665	616222	36325
5666	616328	36216
5667	616424	36106
5668	616545	35998
5669	616668	35890
5670	616775	35781
5671	616898	35673
5672	617004	35565
5673	617110	35456
5674	617232	35348
5675	617372	35241
5676	617490	35132
5677	617588	35023
5678	617707	34915
5679	617823	34806
5680	617923	34697
5681	618046	34589
5682	618163	34481
5683	618263	34372
5684	618365	34262
5685	618465	34153
5686	618567	34044
5687	618671	33935
5688	618786	33827
5689	618884	33717
5690	618985	33608
5691	619125	33501
5692	619242	33393
5693	619339	33283
5694	619439	33174
5695	619539	33065
5696	619637	32955
5697	619772	32848
5698	619878	32739
5699	619994	32631
5700	620098	32522
5701	620197	32412
5702	620295	32303
5703	620396	32194
5704	620519	32086
5705	620644	31978
5706	620766	31870
5707	620885	31762
5708	620984	31652
5709	621102	31544
5710	621202	31435
5711	621339	31328
5712	621461	31219
5713	621559	31110
5714	621678	31002
5715	621825	30895
5716	621926	30786
5717	622050	30678
5718	622150	30569
5719	622274	30460
5720	622422	30354
5721	622522	30244
5722	622644	30136
5723	622744	30027
5724	622861	29919
5725	622962	29809
5726	623087	29701
5727	623185	29592
5728	623283	29483
5729	623407	29375
5730	623542	29267
5731	623671	29159
5732	623772	29050
5733	623891	28942
5734	624016	28834
5735	624122	28725
5736	624225	28616
5737	624329	28507
5738	624448	28398
5739	624568	28290
5740	624670	28181
5741	624769	28072
5742	624874	27963
5743	624988	27854
5744	625090	27745
5745	625212	27637
5746	625339	27529
5747	625462	27421
5748	625567	27312
5749	625670	27203
5750	625768	27093
5751	625910	26986
5752	626011	26877
5753	626114	26768
5754	626236	26659
5755	626357	26551
5756	626456	26442
5757	626554	26333
5758	626676	26224
5759	626777	26115
5760	626896	26007
5761	627013	25898
5762	627111	25789
5763	627214	25680
5764	627312	25571
5765	627411	25462
5766	627509	25352
5767	627649	25245
5768	627751	25136
5769	627852	25027
5770	627955	24917
5771	628053	24808
5772	628156	24699
5773	628276	24591
5774	628380	24482
5775	628501	24374
5776	628599	24264
5777	628696	24155
5778	628795	24046
5779	628893	23937
5780	628994	23828
5781	629099	23719
5782	629217	23610
5783	629317	23501
5784	629414	23392
5785	629515	23283
5786	629632	23174
5787	629751	23066
5788	629859	22957
5789	630002	22849
5790	630104	22740
5791	630225	22632
5792	630344	22523
5793	630441	22414
5794	630559	22306
5795	630662	22197
5796	630760	22088
5797	630857	21978
5798	630954	21869
5799	631053	21760
5800	631154	21651
5801	631273	21542
5802	631369	21433
5803	631485	21325
5804	631587	21216
5805	631691	21107
5806	631792	20998
5807	631893	20889
5808	632032	20781
5809	632136	20672
5810	632233	20563
5811	632334	20454
5812	632435	20344
5813	632537	20235
5814	632651	20127
5815	632749	20018
5816	632879	19910
5817	632979	19801
5818	633080	19691
5819	633199	19583
5820	633320	19475
5821	633452	19366
5822	633600	19259
5823	633705	19150
5824	633805	19041
5825	633909	18932
5826	634006	18823
5827	634109	18714
5828	634249	18606
5829	634370	18497
5830	634473	18388
5831	634573	18279
5832	634689	18171
5833	634786	18062
5834	634906	17953
5835	635007	17844
5836	635107	17735
5837	635225	17627
5838	635339	17518
5839	635457	17409
5840	635592	17301
5841	635691	17192
5842	635813	17084
5843	635939	16975
5844	636062	16867
5845	636179	16758
5846	636280	16649
5847	636382	16540
5848	636484	16431
5849	636604	16323
5850	636730	16214
5851	636862	16106
5852	637018	15998
5853	637143	15890
5854	637286	15782
5855	637415	15674
5856	637522	15565
5857	637644	15456
5858	637774	15348
5859	637882	15239
5860	637984	15130
5861	638110	15022
5862	638212	14913
5863	638307	14803
5864	638409	14694
5865	638507	14585
5866	638608	14476
5867	638726	14368
5868	638826	14259
5869	638921	14149
5870	639036	14041
5871	639134	13932
5872	639236	13823
5873	639339	13714
5874	639464	13605
5875	639583	13496
5876	639685	13388
5877	639790	13279
5878	639887	13169
5879	639990	13061
5880	640115	12952
5881	640239	12843
5882	640360	12735
5883	640486	12626
5884	640605	12518
5885	640729	12409
5886	640851	12301
5887	640970	12192
5888	641072	12083
5889	641170	11974
5890	641291	11865
5891	641394	11756
5892	641514	11648
5893	641615	11539
5894	641735	11430
5895	641833	11321
5896	641932	11212
5897	642036	11103
5898	642153	10994
5899	642269	10885
5900	642371	10776
5901	642488	10668
5902	642587	10559
5903	642722	10450
5904	642836	10341
5905	642934	10232
5906	643032	10123
5907	643168	10015
5908	643309	9907
5909	643431	9798
5910	643549	9689
5911	643656	9580
5912	643776	9472
5913	643893	9363
5914	643989	9254
5915	644088	9145
5916	644210	9036
5917	644329	8927
5918	644476	8819
5919	644574	8710
5920	644674	8601
5921	644779	8492
5922	644877	8383
5923	645015	8275
5924	645120	8166
5925	645254	8057
5926	645355	7948
5927	645476	7839
5928	645582	7730
5929	645702	7622
5930	645801	7513
5931	645903	7404
5932	646037	7295
5933	646159	7186
5934	646258	7077
5935	646360	6968
5936	646478	6860
5937	646577	6751
5938	646702	6642
5939	646799	6533
5940	646900	6424
5941	647002	6315
5942	647106	6206
5943	647204	6097
5944	647303	5988
5945	647408	5879
5946	647526	5770
5947	647628	5661
5948	647744	5553
5949	647867	5444
5950	648006	5335
5951	648123	5226
5952	648244	5118
5953	648387	5009
5954	648506	4900
5955	648629	4791
5956	648731	4682
5957	648831	4573
5958	648931	4464
5959	649068	4356
5960	649203	4247
5961	649299	4138
5962	649392	4029
5963	649512	3920
5964	649613	3811
5965	649718	3702
5966	649835	3593
5967	649940	3484
5968	650040	3375
5969	650158	3267
5970	650260	3158
5971	650381	3049
5972	650495	2940
5973	650625	2831
5974	650725	2722
5975	650827	2613
5976	650949	2504
5977	651070	2396
5978	651186	2287
5979	651285	2178
5980	651419	2069
5981	651542	1960
5982	651657	1851
5983	651778	1742
5984	651875	1633
5985	651979	1524
5986	652076	1415
5987	652192	1306
5988	652314	1198
5989	652431	1089
5990	652549	980
5991	652651	871
5992	652769	762
5993	652884	653
5994	652983	544
5995	653080	435
5996	653176	326
5997	653317	217
5998	653431	108
5999	653567	0
